date,time,direction,type,occupancy,is electric,date,time,direction,type,occupancy,vehicle age(years),brand name,date,time,direction,type,occupancy,additionaldata1,additionaldata2,date,time,direction,type,occupancy,color,public/private,date,time,direction,type,occupancy,colour,turn signal,date,time,direction,type,occupancy,carpool,rideshare,date,time,direction,type,occupancy,vehicle category,colour,date,time,direction,type,occupancy,vehicle age(years),brand name,date ,time,direction,type,occupancy,driver gender,fuel type,date,time,direction,type,occupancy,is_carpool,is_rideshare,date,time,direction,type,occupancy,ev,car brand,date,time,direction,type,occupancy,electric,part of mobility service,date,time,direction,type,occupancy,origin,additionaldata2,date,time,direction,type,occupancy,age_id,is_env_friendly,date,time,direction,type,occupancy,electric,date,time,direction,type,occupancy,colour,brand,date,time,direction,type,occupancy,eco-friendly,date of car,unnamed: 7,date,time,direction,type,occupancy,service,size,date,time,direction,type,occupancy,driver gender,vehicle purpose,date,time,direction,type,occupancy,driver_gender,mode_of_travel,date,time,direction,type,occupancy,brand,colour,date,time,direction,type,occupancy,public vehicle,safety,date,time,direction,type,occupancy,brand,age identifier,date,time,direction,type,occupancy,brand,year,date ,time,direction,type,occupancy,brand,age group,date,time,direction,type,occupancy,fuel type,additionaldata2,date,time,direction,vehicle type,occupancy,make,green badge,date,time,direction,vehicle type,vehicle occupancy,weather,date,time,direction,type,occupancy,public vehicle,safety,date,time,direction,type,occupancy,colour,brand,date,time,direction,type,occupancy,electric,family car,date,time,direction,type,occupancy,zero emissions,low emissions compliant,date,time,direction,type,occupancy,colour,age identifier,date,time,direction,type,occupancy,electric,mobilityservice,date,time,direction,vehicle type,occupancy,safety,manufacturing data,manufactured after 2015,date,time,direction,left,right,car,bus,bicycle,motorbike,taxi,scooter,van,occupancy,male,female,date,time,direction,type,occupancy,vehicle brand,vehicle year,date,time,direction,type of vehicle,occupancy,colour,class of the vehicle ,date,time,direction,type,occupancy,electric,date,time,direction,type,occupancy,brand,colour,date,time,direction,type,occupancy,weather,area_code,date,time,direction,type,occupancy,ageidentifier,brand,date,time,direction,type,occupancy,ev,car brand,date,time,direction,type,occupancy,eco-friendly,additionaldata2,date,time,direction,type,occupancy,driver gender,vehicle purpose,unnamed: 0,unnamed: 1,unnamed: 2,unnamed: 3,unnamed: 4,unnamed: 5,unnamed: 6,unnamed: 7,unnamed: 8,unnamed: 9,unnamed: 10,unnamed: 11,unnamed: 12,unnamed: 13,unnamed: 14,date,time,direction,type,occupancy,driver_gender,mode_of_travel,date,time,direction,type,occupancy,green vehicle,date code,date,time,direction,type,occupancy,electric,date,time,type,occupancy,direction,tint > 50%?,high tinted area,date,time,direction,type of vehicle,occupancy,vehicle category,colour,date,time,direction,type,occupancy,electric,family car,date, time, direction, type, occupancy, hasgreennumberplate, additionaldata2,date,time,direction,type,occupancy,tint > 50% ,tint area,date,time,direction,type,occupancy,electric,date,time,direction,type,occupancy,age_id,is_env_fr,date,time,direction,type,occupancy,colour,turn signal,date,time,direction,type,occupancy,make,zero emission,unnamed: 0,date,time,direction,vehicle_type,occupancy,safety,manufacturing_data,manufactured_after_2015,date,time,direction,type,occupancy,fuel type,additionaldata2,date,time,direction,vehicle type,vehicle occupancy,weather,date,time,direction,type,occupancy,service,size,date,time,direction,type,occupancy,is electric,date,time,direction,type,occupancy,ecofriendly,date of vehicle,date,time,direction,type,occupancy,origin,additionaldata2,date, time, direction, type, occupancy,window_tint,rim_type,date,time,direction,type,occupancy,brand,age group,date,time,direction,type ,occupancy,driver gender,fuel type,date,time,direction,type,occupancy,weather,area_code,date,time,direction,type,occupancy,green vehicle,date code,date,time,direction,type,occupancy,color,public / private,date ,time,direction,type,occupancy,colour,purpose,date,time,direction,type,occupancy,colour,ageidentifier
24-10-2023,9:30am,in,car,1,No,23-10-2023,10.00am,in,bus,35.0,6.0,Aquae,23-10-2023,10:05 AM,Out,Bus,1%,No,,23-10-2023,10.30am,out,car,20.0,grey,private,26-10-2023,10.30am,out,Bu,10%,Bl,Y,26-10-2023,10:35AM,out,car,1,0.0,0.0,24-10-2023,10.30am,in,car,1,3.0,2.0,23-10-2023,10.00am,out,car,3.0,6.0,Mercedes,"Tuesday, 24 October 2023",10:15:00 AM,IN,car,3,male,ICE,26-10-2023,10:35 AM,out,van,1,,0.0,24-10-2023,9.40am,out,bus,5%,,,24-10-2023,10.30am,in,car,1,0.0,0.0,26-10-2023,10.10am,in,car,1,right,,25-10-2023,10:27am,out,car,1,15.0,No,23-10-2023,10:20am,Out,Car,1.0,No,25-10-2023,8.20am,in,car,1,White,Mini,27/10/2023,08:30am,out,Car,1,,2013/2014,,25-10-2023,10:30am,in,bus,10%,U1,double decker,24/10/2023,10:25am,out,car,1,male,commute,26-10-2023,08:50 AM,OUT,car,1,Female,Private,25-10-2023,10.30am,In,Car,2,Skoda,Black,26-10-2023,10.35am,out,bicycle,1,1.0,0.0,25-10-2023,8.30am,out,bus,1%,Other,66.0,24-10-2023,10.30am,in,car,1,Jeep ,2016.0,25-10-2023,10:15am,in,car,1,volkswagen,30 - 34,25-10-2023,9.35am,out,bus,10%,Clean Technology,,24/10/2023,10:05,in,Car,1,Vauxhall,N,25-10-2023,10:30,IN,car,2,Cloudy,26-10-2023,10.35am,in,scooter,1,1.0,1.0,25/10/2023,08.20am,Out,Car,1,Grey,Ford,25-10-2023,9.30am,out,car,3,no,yes,27-10-2022,09:55,Out,Taxi,1,N,Y,23-10-2023,10.30am,out,car,1,black,21.0,24-10-23,10.30am,in,car,2,0.0,0.0,25/10/2023,9:30,out,car,2,1.0,7.0,0.0,25-10-2023,10:30am,in,,,✓,,,,,,,1,✓,,24-10-2023,10.30am,out,bus,1%,Scania,2016.0,25-10-2023,09:45,Out,Car,2,Grey,Hatchback,25-10-2023,11.53am,out,Car,3,N,25-10-2023,10.30am,out,car,1,Ford,Grey,24-10-2023,10.35am,in,car,2,overcast,wm,25-10-2023,8.30am,in,car,1,10.0,peugeot,24-10-2023,9.40am,in,car,1,non ev,Ford,23-10-2023,10.00am,in,bus,80%,no,,24-10-2023,10.30am,in,taxi,3,female,commute,,,,,,,,,,,,,,,,26-10-2023,8:50 AM,IN,car,2,Female,Private,26-10-2023,10.30am,Out,car,4.0,no,16.0,23/10/2023,10:20am,out,car,1,N,24-10-2023,9:30am,Car,4,out,N,,24/10/2023,10:30 AM,out,car,2,personal,black,25-10-2023,9.30am,in,car,1,no,no,24-10-2023, 8.45am, in, car, 2, no, null,24-10-23,9:30am,IN,Car,1,No,,25-10-2023,11.53am,out,Car,3,N,25-10-2023,10:25:00,IN,bus,5%,22.0,0.0,26-10-2023,10.30am,in,C,2,Gr,Y,24-10-2023,10.05am,out,bus,0%,,no,0.0,25/10/2023,09:30,in,car,1,1.0,55.0,0.0,25-10-2023,9.35am,in,car,2,Conventional,,25-10-2023,10:30,IN,car,2,Cloudy,25-10-2023,10.30 am,out,car,1,,,24-10-2023,9.30am,out,bus,5%,no,27/10/2023,8:30am,in,car,1,no,2013/2014,26-10-2023,10.10am,out,car,1,right,,26-10-2023,10.30am,out,bus,20%,low,stock,25-10-2023,10:15am,out,van,1,vauxhall,30 - 45,24-10-2023,10.15 am,out,bicycle,1,male,ZEV,24-10-2023,10.35am,out,car,1,overcast,ll,26-10-2022,10.30am,in,car,2.0,no,73,23-10-2023,10:30,in,car,20%,blue,private,24-10-2023,10.15am,out,car,1,black,private,23-10-23,10.30am,in,car,1,silver,60
24-10-2023,9:30am,in,car,1,No,23-10-2023,10.01am,in,bicycle,1.0,,Specialized,23-10-2023,10:05 AM,Out,Bus,1%,No,,23-10-2023,10.30am,out,car,20.0,other,private,26-10-2023,10.30am,out,C,1,S,Y,26-10-2023,10:35AM,out,car,2,1.0,0.0,24-10-2023,10.30am,in,van,1,3.0,6.0,23-10-2023,10.00am,out,bus,1.0,7.0,Aquae,"Tuesday, 24 October 2023",10:15:00 AM,IN,truck,2,male,ICE,26-10-2023,10:35 AM,out,van,1,,0.0,24-10-2023,9.40am,out,car,1,non ev,Lexus,24-10-2023,10.30am,in,car,3,0.0,0.0,26-10-2023,10.10am,in,car,2,right,,25-10-2023,10:29am,out,car,1,18.0,No,23-10-2023,10:20am,Out,Taxi,1.0,No,25-10-2023,8.20am,in,car,1,Grey,Volvo,27/10/2023,08:30am,out,Car,1,Yes,2019/2020,,25-10-2023,10:30am,in,car,1,,,24/10/2023,10:25am,out,car,1,female,commute,26-10-2023,08:50 AM,OUT,lorry,1,Male,Commercial,25-10-2023,10.30am,In,Car,1,Hyundai,White,26-10-2023,10.45am,out,bicycle,1,1.0,0.0,25-10-2023,8.30am,out,car,1,Skoda,8.0,24-10-2023,10.30am,in,car,1,Mercedes,2016.0,25-10-2023,10:15am,in,car,2,renault,under 30,25-10-2023,9.35am,out,lorry,2,Conventional,,24/10/2023,10:05,in,Car,2,Skoda,N,25-10-2023,10:30,IN,car,2,Cloudy,26-10-2023,10.30am,in,bicycle,1,0.0,1.0,25/10/2023,08.20am,Out,Bus,1%,Green,,25-10-2023,9.30am,out,car,2,no,no,27-10-2022,09:55,Out,Taxi,1,Y,Y,23-10-2023,10.30am,out,car,1,orange,67.0,24-10-23,10.30am,in,car,3,0.0,0.0,25/10/2023,9:30,out,car,2,1.0,72.0,1.0,25-10-2023,10:32am,in,,,✓,,,,,,,1,✓,,24-10-2023,10.30am,out,car,1,Ford,2018.0,25-10-2023,09:45,Out,Bus,1,Blue,Double,25-10-2023,11.53am,out,Car,1,N,25-10-2023,10.30am,out,bus,5%,FirstGroup,Purple,24-10-2023,10.35am,in,car,1,overcast,wr,25-10-2023,8.30am,in,car,2,58.0,ford,24-10-2023,9.40am,in,car,1,non ev,Volkswagen,23-10-2023,10.00am,in,car,2,no,,24-10-2023,10.30am,in,taxi,2,female,commute,DATE,Time,Direction,Vehical Type,,,,,,,Occupancy,Gender Of Driver,,Outside University,,26-10-2023,8:50 AM,IN,car,1,Male,Private,26-10-2023,10.30am,Out,car,1.0,no,58.0,23/10/2023,10:20am,out,taxi,1,N,24-10-2023,9:31am,Bus,5%,out,N,,24/10/2023,10:30 AM,out,car,3,personal,white,25-10-2023,9.30am,in,car,2,no,no,24-10-2023, 8.45am, in, van, 1, no, null,24-10-24,9:30am,IN,Bus,75%,,,25-10-2023,11.53am,out,Car,1,N,25-10-2023,10:25:00,IN,car,1,57.0,0.0,26-10-2023,10.30am,in,C,1,B,Y,24-10-2023,10.05am,out,car,1,peugeot,no,1.0,25/10/2023,09:30,in,car,2,1.0,17.0,1.0,25-10-2023,9.35am,in,car,1,Conventional,,25-10-2023,10:30,IN,car,2,Cloudy,25-10-2023,10.30 am,out,car,1,,,24-10-2023,9.30am,out,car,1,no,27/10/2023,8:30am,in,car,3,no,2019/2020,26-10-2023,10.10am,out,car,1,right,,26-10-2023,10.30am,out,bicycle,1,low,stock,25-10-2023,10:15am,out,taxi,1,ford,30 - 45,24-10-2023,10.15 am,out,taxi,1,male,ICE,24-10-2023,10.35am,out,bus,10%,overcast,yx,26-10-2022,10.30am,in,car,1.0,no,15,23-10-2023,10:30,in,car,20%,blue,private,24-10-2023,10.15am,out,car,1,white,private,23-10-23,10.30am,in,bicycle,1,black,
24-10-2023,9:30am,in,car,1,No,23-10-2023,10.01am,in,motorbike,1.0,1.0,Honda,23-10-2023,10:05 AM,Out,Car,1,No,,23-10-2023,10.30am,out,car,20.0,grey,private,26-10-2023,10.30am,out,C,2,B,Y,26-10-2023,10:35AM,out,car,2,1.0,0.0,24-10-2023,10.30am,in,car,1,3.0,5.0,23-10-2023,10.02am,out,car,1.0,16.0,Hyundai,"Tuesday, 24 October 2023",10:15:00 AM,IN,bus,80%,male,ICE,26-10-2023,10:35 AM,out,taxi,1,,0.0,24-10-2023,9.40am,out,car,1,non ev,Volkswagen,24-10-2023,10.30am,in,car,1,0.0,0.0,26-10-2023,10.10am,in,car,1,right,,25-10-2023,10:29am,out,car,2,19.0,No,23-10-2023,10:20am,Out,Lorry,1.0,No,25-10-2023,8.20am,in,car,1,Blue,Ford,27/10/2023,08:30am,out,Car,2,,2008/2009,,25-10-2023,10:30am,in,car,1,,,24/10/2023,10:30am,out,car,2,female,commute,26-10-2023,08:50 AM,OUT,car,1,Female,Private,25-10-2023,10.30am,In,Car,2,Hyundai,White,26-10-2023,10.50am,out,bicycle,1,0.0,1.0,25-10-2023,8.30am,out,bus,2%,Other,66.0,24-10-2023,10.30am,in,car,2,Skoda,2018.0,25-10-2023,10:15am,in,bus,120%, ,30 - 34,25-10-2023,9.35am,out,car,1,Conventional,,24/10/2023,10:05,in,Taxi,2,Volkswagen,N,25-10-2023,10:30,IN,bicycle,1,Cloudy,26-10-2023,10.30am,in,bicycle,1,0.0,1.0,25/10/2023,08.20am,Out,Van,1,White,Mercedes-Benz,25-10-2023,9.30am,out,van,1,no,,27-10-2022,09:55,Out,Car,1,N,Y,23-10-2023,10.30am,out,car,1,silver,17.0,24-10-23,10.30am,in,car,2,0.0,0.0,25/10/2023,9:30,out,car,3,1.0,18.0,1.0,25-10-2023,10:33am,in,,,✓,,,,,,,2,,✓,24-10-2023,10.30am,out,bus,1%,Scania,2017.0,25-10-2023,09:45,Out,Bicycle,1,Black,Paddle,25-10-2023,11.53am,out,Car,2,N,25-10-2023,10.30am,out,car,3,Skoda,Grey,24-10-2023,10.35am,in,car,1,overcast,yk,25-10-2023,8.30am,in,car,1,1.0,japanesebrand,24-10-2023,9.40am,in,bicycle,1,,,23-10-2023,10.00am,in,car,1,no,,24-10-2023,10.30am,in,taxi,3,female,commute,,AM,,CAR,BUS,BICYCLE,MOTORBIKE,TAXI,SCOOTER,VAN,,MALE,FEMALE,Left,Right,26-10-2023,8:50 AM,IN,car,1,Male,Private,26-10-2023,10.30am,Out,car,1.0,yes,73.0,23/10/2023,10:20am,out,lorry,1,N,24-10-2023,9:31am,Taxi,1,out,Y,Rear All,24/10/2023,10:30 AM,out,car,1,personal,grey,25-10-2023,9.30am,in,car,1,no,yes,24-10-2023, 8.45am, in, car, 1, yes, null,24-10-25,9:30am,IN,Car,2,Yes,Rear All,25-10-2023,11.53am,out,Car,2,N,25-10-2023,10:26:00,IN,car,2,19.0,0.0,26-10-2023,10.30am,in,C,1,W,Y,24-10-2023,10.05am,out,car,1,audi,no,2.0,25/10/2023,09:30,in,car,1,1.0,71.0,1.0,25-10-2023,9.35am,in,lorry,1,Conventional,,25-10-2023,10:30,IN,bicycle,1,Cloudy,25-10-2023,10.35 am,out,car,2,,,24-10-2023,9.30am,out,car,1,no,27/10/2023,8:30am,in,car,1,yes,2022/2023,26-10-2023,10.10am,out,car,1,right,,26-10-2023,10.31am,out,car,1,medium,upgraded,25-10-2023,10:20am,out,car,1,volkswagen,30 - 45,24-10-2023,10.15 am,out,car,1,male,ICE,24-10-2023,10.35am,out,car,1,overcast,bt,26-10-2022,10.30am,in,van,1.0,no,71,23-10-2023,10:30,in,car,20%,blue,private,24-10-2023,10.15am,out,car,1,white,private,23-10-23,10.30am,in,car,1,silver,10
24-10-2023,9:30am,in,car,1,No,23-10-2023,10.01am,in,bus,49.0,7.0,Aquae,23-10-2023,10:05 AM,Out,Taxi,1,No,,23-10-2023,10.30am,out,van,50.0,white,public,26-10-2023,10.30am,out,C,1,S,Y,26-10-2023,10:35AM,out,car,1,0.0,0.0,24-10-2023,10.30am,in,car,1,3.0,5.0,23-10-2023,10.02am,out,bus,1.0,7.0,Aquae,"Tuesday, 24 October 2023",10:15:00 AM,IN,bus ,100%,male,ICE,26-10-2023,10:35 AM,out,bus,5%,,0.0,24-10-2023,9.45am,out,car,1,non ev,Kia,24-10-2023,10.30am,in,bus,0%,0.0,0.0,26-10-2023,10.10am,in,car,2,right,,25-10-2023,10:30am,out,bus,5%,67.0,Yes,23-10-2023,10:20am,Out,Lorry,1.0,No,25-10-2023,8.20am,in,car,1,Red,Hyundai,27/10/2023,08:30am,out,Car,2,,2016/2017,,25-10-2023,10:30am,in,car,1,,,24/10/2023,10:30am,out,car,1,female,commute,26-10-2023,08:50 AM,OUT,car,1,Male,Private,25-10-2023,10.30am,In,Van,2,Renault,Black,26-10-2023,10.40am,out,motorbike,1,0.0,1.0,25-10-2023,8.35am,out,other,1,Other,69.0,24-10-2023,10.30am,in,car,2,Volkswagen,2007.0,25-10-2023,10:15am,in,car,2,audi,30 - 34,25-10-2023,9.35am,out,bus,20%,Clean Technology,,24/10/2023,10:05,in,Car,2,Mini,N,25-10-2023,10:30,IN,car,3,Cloudy,26-10-2023,10.30am,in,bicycle,2,0.0,1.0,25/10/2023,08.20am,Out,Van,2,White,Ford,25-10-2023,9.30am,out,car,1,yes,yes,27-10-2022,09:55,Out,Taxi,1,N,Y,23-10-2023,10.30am,out,van,1,white,71.0,24-10-23,10.30am,in,bus,10%,0.0,0.0,25/10/2023,9:30,out,car,2,1.0,21.0,1.0,25-10-2023,10:33am,in,,,,,,,,,✓,1,✓,,24-10-2023,10.30am,out,car,1,Vauxhall,2019.0,25-10-2023,09:45,Out,Bus,1,Blue,Double,25-10-2023,11.53am,out,Bicycle,1,N,25-10-2023,10.30am,out,car,2,Nissan,Grey,24-10-2023,10.35am,in,car,1,overcast,wu,25-10-2023,8.30am,in,car,1,22.0,japanesebrand,24-10-2023,9.40am,in,bicycle,1,,,23-10-2023,10.00am,in,car,1,no,,24-10-2023,10.30am,in,taxi,2,female,commute,25-10-23,10:30am,OUT,✓,,,,,,,1,,✓,,✓,26-10-2023,8:50 AM,IN,car,3,Male,Private,26-10-2023,10.30am,Out,car,1.0,no,8.0,23/10/2023,10:20am,out,lorry,1,N,24-10-2023,9:32am,Car,1,out,Y,Rear All,24/10/2023,10:32 AM,out,double decker bus,0%,paid,blue,25-10-2023,9.30am,in,car,1,no,no,24-10-2023, 8.45am, in, car, 1, no, null,24-10-26,9:30am,IN,Car,2,No,,25-10-2023,11.53am,out,Bicycle,1,N,25-10-2023,10:26:00,IN,car,1,60.0,0.0,26-10-2023,10.30am,in,C,1,W,Y,24-10-2023,10.05am,out,car,1,volkswagen,no,3.0,25/10/2023,09:30,in,car,1,1.0,77.0,,25-10-2023,9.35am,in,bus,2%,Clean Technology,,25-10-2023,10:30,IN,car,3,Cloudy,25-10-2023,10.35 am,out,car,1,,,24-10-2023,9.30am,out,taxi,1,no,27/10/2023,8:30am,in,car,1,no,2020/2021,26-10-2023,10.10am,out,car,1,right,,26-10-2023,10.31am,out,car,1,high,upgraded,25-10-2023,10:20am,out,taxi,1,hyundai,30 - 45,24-10-2023,10.15 am,out,car,1,male,ICE,24-10-2023,10.35am,out,car,1,overcast,ow,26-10-2022,10.30am,in,bicycle,1.0,no,none,23-10-2023,10:30,in,car,40%,blue,private,24-10-2023,10.15am,out,bus,10%,black,public,23-10-23,10.30am,in,car,2,silver,12
24-10-2023,9:30am,in,car,1,No,23-10-2023,10.02am,in,car,2.0,19.0,Mercedes,23-10-2023,10:05 AM,Out,Car,1,No,,23-10-2023,10.30am,out,van,100.0,,public,26-10-2023,10.30am,out,C,1,N,N,26-10-2023,10:35AM,out,car,1,0.0,0.0,24-10-2023,10.30am,in,car,1,3.0,3.0,23-10-2023,10.04am,out,taxi,1.0,2.0,Toyota,"Tuesday, 24 October 2023",10:15:00 AM,IN,truck,2,male,ICE,26-10-2023,10:35 AM,out,car,1,0.0,0.0,24-10-2023,9.45am,out,motorbike,1,,,24-10-2023,10.30am,in,car,1,0.0,0.0,26-10-2023,10.10am,in,car,2,right,,25-10-2023,10:30am,out,car,1,64.0,No,23-10-2023,10:20am,Out,Bus,5.0,No,25-10-2023,8.20am,in,car,1,Blue,Ford,27/10/2023,08:30am,out,Car,1,Yes,2018/2019,,25-10-2023,10:30am,in,car,1,,,24/10/2023,10:30am,out,car,2,male,commute,26-10-2023,08:51 AM,OUT,taxi,1,Male,Rented,25-10-2023,10.30am,In,Bicycle,1,,Black,26-10-2023,10.50am,out,motorbike,1,0.0,0.0,25-10-2023,8.35am,out,car,1,Audi,17.0,24-10-2023,10.30am,in,car,4,Hyundai,2012.0,25-10-2023,10:15am,in,bus,80%, ,above 45,25-10-2023,9.35am,out,car,1,Conventional,,24/10/2023,10:05,in,Car,2,Seat,N,25-10-2023,10:30,IN,car,1,Cloudy,26-10-2023,10.30am,in,bicycle,2,0.0,1.0,25/10/2023,08.25am,Out,Van,1,Black,Mercedes-Benz,25-10-2023,9.30am,out,car,2,no,yes,27-10-2022,09:55,Out,Car,1,N,Y,23-10-2023,10.30am,out,car,1,blue,18.0,24-10-23,10.30am,in,car,2,0.0,0.0,25/10/2023,9:30,out,car,2,1.0,68.0,1.0,25-10-2023,10:33am,in,,,,,,✓,,,,1,✓,,24-10-2023,10.30am,out,car,1,Vauxhall,2014.0,25-10-2023,09:50,Out,Van,1,White,Not_applicable,25-10-2023,11.54am,out,Car,1,N,25-10-2023,10.30am,out,car,1,Toyota,Black,24-10-2023,10.35am,in,lorry,1,overcast,x5,25-10-2023,8.30am,in,car,1,62.0,japanesebrand,24-10-2023,9.40am,in,car,1,non ev,Mini,23-10-2023,10.00am,in,car,1,no,,24-10-2023,10.30am,in,taxi,3,female,commute,25-10-23,10:30am,OUT,✓,,,,,,,1,,✓,,✓,26-10-2023,8:50 AM,IN,bus,100%,Male,Public,26-10-2023,10.30am,Out,car,1.0,no,62.0,23/10/2023,10:20am,out,bus,9%,N,24-10-2023,9:32am,Car,1,out,N,,24/10/2023,10:33 AM,out,car,1,personal,black,25-10-2023,9.30am,in,car,1,no,no,24-10-2023, 8.45am, in, van, 1, no, null,24-10-27,9:30am,IN,Car,4,Yes,Rear All,25-10-2023,11.54am,out,Car,1,N,25-10-2023,10:27:00,IN,car,2,62.0,0.0,26-10-2023,10.30am,in,C,1,B,Y,24-10-2023,10.10am,out,car,1,peugeot,no,4.0,25/10/2023,09:30,in,car,1,1.0,61.0,0.0,25-10-2023,9.35am,in,car,1,Conventional,,25-10-2023,10:30,IN,car,1,Cloudy,25-10-2023,10.35 am,out,bus,5%,U2,double decker,24-10-2023,9.30am,out,car,1,no,27/10/2023,8:30am,in,car,2,no,2019/2020,26-10-2023,10.10am,out,car,1,right,,26-10-2023,10.32am,out,van,1,low,stock,25-10-2023,10:20am,out,van,1,,30 - 45,24-10-2023,10.15 am,out,van,1,male,ICE,24-10-2023,10.35am,out,bus,10%,overcast,yx,26-10-2022,10.30am,in,van,1.0,no,70,23-10-2023,10:30,in,bicycle,100%,black,private,24-10-2023,10.15am,out,car,1,white,private,23-10-23,10.30am,in,van,1,white,72
24-10-2023,9:30am,in,car,1,No,23-10-2023,10.02am,in,car,3.0,9.0,Hyundai,23-10-2023,10:05 AM,Out,Car,1,No,,23-10-2023,10.30am,out,car,40.0,black,public,26-10-2023,10.30am,out,V,2,Y,Y,26-10-2023,10:35AM,out,car,1,0.0,0.0,24-10-2023,10.30am,in,car,1,3.0,2.0,23-10-2023,10.04am,out,car,1.0,7.0,Toyota,"Tuesday, 24 October 2023",10:15:00 AM,IN,bicycle,1,male,ZEV,26-10-2023,10:40 AM,out,car,1,0.0,0.0,24-10-2023,9.45am,out,car,1,non ev,Kia,24-10-2023,10.30am,in,bus,0%,0.0,0.0,26-10-2023,10.10am,in,car,1,right,,25-10-2023,10:31am,out,bus,10%,17.0,Yes,23-10-2023,10:20am,In,Bus,20.0,No,25-10-2023,8.20am,in,car,1,Red,Audi,27/10/2023,08:30am,out,Car,1,Yes,2021/2022,,25-10-2023,10:30am,in,car,1,,,24/10/2023,10:30am,out,car,1,female,commute,26-10-2023,08:51 AM,OUT,bus,15%,Male,Public,25-10-2023,10.30am,In,Car,2,Skoda,White,26-10-2023,10.30am,out,car,4,,,25-10-2023,8.35am,out,bus,1%,Other,11.0,24-10-2023,10.30am,in,car,3,BMW,2022.0,25-10-2023,10:15am,in,car,2,audi,30 - 34,25-10-2023,9.40am,out,car,2,Clean Technology,,24/10/2023,10:05,in,Car,1,Citroen,N,25-10-2023,10:30,IN,car,2,Cloudy,26-10-2023,10.35am,in,bicycle,1,1.0,0.0,25/10/2023,08.25am,Out,Car,1,White,Mercedes-Benz,25-10-2023,9.30am,out,bus,10%,no,,27-10-2022,09:55,Out,Taxi,1,Y,Y,23-10-2023,10.30am,out,car,2,blue,57.0,24-10-23,10.30am,in,car,1,0.0,0.0,25/10/2023,9:30,out,car,1,1.0,6.0,0.0,25-10-2023,10:33am,in,,,✓,,,,,,,1,,✓,24-10-2023,10.30am,out,car,1,Citroen,2006.0,25-10-2023,09:50,Out,Bus,5%,Blue,Double,25-10-2023,11.55am,out,Car,1,N,25-10-2023,10.30am,out,car,1,Ford,Grey,24-10-2023,10.35am,in,car,1,overcast,du,25-10-2023,8.30am,in,car,1,3.0,mercedes,24-10-2023,9.40am,in,car,1,non ev,Vauxhall,23-10-2023,10.00am,in,car,2,no,,24-10-2023,10.30am,in,taxi,2,male,commute,25-10-23,10:30am,OUT,✓,,,,,,,1,✓,,,✓,26-10-2023,8:50 AM,IN,car,1,Male,Private,26-10-2023,10.30am,Out,car,2.0,yes,71.0,23/10/2023,10:25am,out,lorry,1,N,24-10-2023,9:34am,Truck,,out,N,,24/10/2023,10:33 AM,out,single decker bus,0%,paid,white,25-10-2023,9.30am,in,car,2,no,yes,24-10-2023, 8.45am, in, car, 1, no, null,24-10-28,9:31am,IN,Car,2,Yes,Rear Windscreen,25-10-2023,11.55am,out,Car,1,N,25-10-2023,10:27:00,IN,car,1,22.0,0.0,26-10-2023,10.30am,in,C,1,Gr,Y,24-10-2023,10.10am,out,car,2,ford,no,5.0,25/10/2023,09:30,in,car,2,1.0,21.0,1.0,25-10-2023,9.35am,in,bus,5%,Clean Technology,,25-10-2023,10:30,IN,car,2,Cloudy,25-10-2023,10.35 am,out,bus,5%,U1,double decker,24-10-2023,9.35am,out,lorry,1,no,27/10/2023,8:30am,in,car,1,yes,2023/2024,26-10-2023,10.10am,out,car,1,right,,26-10-2023,10.33am,out,car,2,low,stock,25-10-2023,10:20am,out,car,1,volkswagen,under 30,24-10-2023,10.15 am,out,car,2,female,ICE,24-10-2023,10.35am,out,car,1,overcast,ab,26-10-2022,10.30am,in,bicycle,1.0,no,none,23-10-2023,10:30,in,car,80%,white,private,24-10-2023,10.15am,out,car,2,white,private,23-10-23,10.30am,in,car,1,white,64
